id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
310279,34,BlockedShot,0.7269999694824218,0.5029999923706054,0.023132700473070145,Jean-Ricner Bellegarde,h,7762,OpenPlay,2019,RightFoot,12717,Strasbourg,Metz,1,1,2019-08-11 16:00:00,Lionel Carole,Pass,7762
313039,73,MissedShots,0.7919999694824219,0.46299999237060546,0.0277405995875597,Jean-Ricner Bellegarde,h,7762,FromCorner,2019,RightFoot,12737,Strasbourg,Rennes,0,2,2019-08-25 16:00:00,,None,7762
318266,89,MissedShots,0.7759999847412109,0.43,0.0494191013276577,Jean-Ricner Bellegarde,a,7762,OpenPlay,2019,RightFoot,12758,Paris Saint Germain,Strasbourg,1,0,2019-09-14 15:30:00,Lebo Mothiba,LayOff,7762
326661,52,SavedShot,0.6969999694824218,0.46799999237060547,0.01457810029387474,Jean-Ricner Bellegarde,a,7762,OpenPlay,2019,RightFoot,12806,Marseille,Strasbourg,2,0,2019-10-20 20:00:00,Youssouf Fofana,Pass,7762
327542,43,MissedShots,0.7340000152587891,0.435,0.009689509868621826,Jean-Ricner Bellegarde,h,7762,SetPiece,2019,RightFoot,12809,Strasbourg,Nice,1,0,2019-10-26 19:00:00,,Aerial,7762
330988,43,MissedShots,0.754000015258789,0.5309999847412109,0.030896900221705437,Jean-Ricner Bellegarde,h,7762,OpenPlay,2019,RightFoot,12837,Strasbourg,Nimes,4,1,2019-11-09 19:00:00,Adrien Thomasson,Pass,7762
332544,88,BlockedShot,0.845999984741211,0.655,0.06855879724025726,Jean-Ricner Bellegarde,a,7762,OpenPlay,2019,RightFoot,12846,Amiens,Strasbourg,0,4,2019-11-23 19:00:00,Adrien Thomasson,Pass,7762
354306,3,MissedShots,0.9119999694824219,0.49400001525878906,0.10643800348043442,Jean-Ricner Bellegarde,a,7762,OpenPlay,2019,RightFoot,12905,Metz,Strasbourg,1,0,2020-01-11 19:00:00,Ibrahima Sissoko,HeadPass,7762
354314,60,BlockedShot,0.8680000305175781,0.6270000076293946,0.043733999133110046,Jean-Ricner Bellegarde,a,7762,FromCorner,2019,RightFoot,12905,Metz,Strasbourg,1,0,2020-01-11 19:00:00,,BallTouch,7762
354322,78,MissedShots,0.7930000305175782,0.36900001525878906,0.015520799905061722,Jean-Ricner Bellegarde,a,7762,FromCorner,2019,RightFoot,12905,Metz,Strasbourg,1,0,2020-01-11 19:00:00,,Aerial,7762
355961,64,MissedShots,0.8080000305175781,0.66,0.022519400343298912,Jean-Ricner Bellegarde,a,7762,FromCorner,2019,LeftFoot,12910,Monaco,Strasbourg,1,3,2020-01-25 19:00:00,,None,7762
357592,30,SavedShot,0.9580000305175781,0.3509999847412109,0.08491820096969604,Jean-Ricner Bellegarde,a,7762,OpenPlay,2019,RightFoot,12930,Toulouse,Strasbourg,0,1,2020-02-05 18:00:00,Kévin Zohi,Pass,7762
